raw_product,dc,on_hand_units,demand_forecast,safety_stock,sku,utilization,velocity,inv_cluster,region,in_transit_units,safety_stock_level,max_stock_level,days_of_supply,carrying_cost_per_unit,last_replenishment_date
KD16,EMEA DC - 02,13459.411025627696,14805.352128190467,2018.9116538441544,NK-BK-KD16-1313,79.66769774395502,0.7676448581939455,3,EMEA,4727.673639438363,2018.9116538441544,33648.52756406924,44,1.5605944477270954,2026-03-19
Invincible 3,APLA DC - 03,14449.003754195759,15893.904129615335,2167.3505631293638,NK-IV-3-4582,80.31743188467937,1.3301391677218504,1,APLA,5149.820099854578,2167.3505631293638,36122.5093854894,45,3.6951856121698037,2026-03-10
Tech Fleece Joggers M,APLA DC - 02,36425.79393455081,40068.373328005895,5463.869090182622,NK-AP-TJ-2975,80.89011952594454,0.7970334875510139,3,APLA,14101.228307780217,5463.869090182622,91064.48483637703,16,1.8437964209753648,2026-03-17
Vaporfly 3,APLA DC - 01,42135.66804448932,46349.23484893826,6320.350206673398,NK-VF-3-9528,89.5636867236748,0.7962097521476504,1,APLA,10958.859832281834,6320.350206673398,105339.1701112233,39,2.1181691345546794,2026-03-16
KD16,EMEA DC - 02,25461.863229038743,28008.04955194262,3819.2794843558113,NK-BK-KD16-3486,72.3383828272319,3.8277090987603706,3,EMEA,7756.462630897405,3819.2794843558113,63654.65807259686,31,3.486062256678667,2026-03-15
Sportswear Icon Clash,North America DC - 01,13589.650358804083,14948.615394684493,2038.4475538206125,NK-AP-IC-6350,85.16460131050002,1.4668516825406224,1,North America,4211.121566936834,2038.4475538206125,33974.125897010206,41,3.2218458250177338,2026-03-18
Element Crew Top,EMEA DC - 02,43074.52257866982,47381.97483653681,6461.178386800473,NK-AP-ECT-1363,62.50621043532138,2.02086607357212,1,EMEA,5291.437500542548,6461.178386800473,107686.30644667456,54,2.2860559707602586,2026-03-13
Air Max 90,APLA DC - 02,20465.84940205769,22512.434342263463,3069.8774103086535,NK-AM-90-8025,73.66848809894627,2.721543292923174,1,APLA,8132.785783402878,3069.8774103086535,51164.62350514423,35,2.39235064060632,2026-03-19
ACG Mountain Fly,APLA DC - 01,42100.44965676253,46310.49462243879,6315.06744851438,NK-AP-ACG-8451,63.47558498373405,3.2062035750231312,2,APLA,7165.498039828745,6315.06744851438,105251.12414190633,45,2.294079758533262,2026-03-13
Element Crew Top,EMEA DC - 01,46795.05510856597,51474.56061942257,7019.258266284895,NK-AP-ECT-3772,88.44534463996318,3.192823700357668,3,EMEA,14188.76189770988,7019.258266284895,116987.63777141491,22,1.7219918941706165,2026-03-18
Element Crew Top,Greater China DC - 02,30261.957332999715,33288.15306629969,4539.293599949957,NK-AP-ECT-1073,62.044564885303934,3.5095082456945312,2,Greater China,4516.225662620508,4539.293599949957,75654.89333249928,29,1.8740911757320906,2026-03-11
Dri-FIT Running Shirt M,APLA DC - 01,15776.926956420695,17354.619652062767,2366.539043463104,NK-RA-RM-4966,60.86302530758048,2.638000431936972,1,APLA,5534.368500106065,2366.539043463104,39442.317391051736,57,2.991821971384185,2026-03-10
Element Crew Top,North America DC - 03,17957.460797038577,19753.206876742435,2693.6191195557863,NK-AP-ECT-1528,69.50351380293293,0.9734229693426082,1,North America,3269.4243656087706,2693.6191195557863,44893.65199259644,50,2.6165221246842227,2026-03-19
Pro Dri-FIT Tight,EMEA DC - 03,43780.954264154265,48159.04969056969,6567.143139623139,NK-AP-PDF-5100,70.47299383847479,0.7708754264604869,1,EMEA,15946.7269879476,6567.143139623139,109452.38566038565,47,1.5312136179268903,2026-03-17
SB Dunk Low Pro,North America DC - 01,32125.31521343015,35337.846734773164,4818.797282014522,NK-SB-DLP-4046,73.53986986765713,0.8229451288963545,1,North America,7552.529030435163,4818.797282014522,80313.28803357537,23,1.7768443636757711,2026-03-11
ACG Mountain Fly,Greater China DC - 03,31812.44594306024,34993.69053736627,4771.866891459036,NK-AP-ACG-5543,85.27617233972046,3.0229946180659466,2,Greater China,4348.2379357783175,4771.866891459036,79531.1148576506,41,3.579028835440233,2026-03-12
Dri-FIT Running Shirt W,North America DC - 02,35561.567814359085,39117.724595795,5334.235172153863,NK-RA-RW-2965,77.24964585052471,4.102999321715139,1,North America,13186.325950654777,5334.235172153863,88903.91953589772,34,3.6140595587928783,2026-03-14
Sportswear Icon Clash,EMEA DC - 01,27481.95993797504,30230.155931772548,4122.293990696256,NK-AP-IC-8567,62.094687449974835,1.2616906644171688,3,EMEA,6241.525149932973,4122.293990696256,68704.8998449376,19,2.976943899211986,2026-03-12
ACG Mountain Fly,APLA DC - 01,32831.23809532776,36114.36190486054,4924.685714299164,NK-AP-ACG-3310,70.08746389533638,3.103256983565059,3,APLA,10399.689707189558,4924.685714299164,82078.0952383194,12,3.436185928579664,2026-03-10
Dri-FIT Running Shirt M,Greater China DC - 01,3246.1554005375165,3570.7709405912683,486.92331008062746,NK-RA-RM-2234,63.19972832786085,2.801276191259174,1,Greater China,331.03977617767714,486.92331008062746,8115.388501343791,21,3.3869599775488766,2026-03-12
Yoga Luxe Leggings,EMEA DC - 02,41994.15203900278,46193.56724290306,6299.122805850417,NK-AP-YLL-5890,65.39626177831823,4.543374544286667,2,EMEA,7214.4074719049995,6299.122805850417,104985.38009750695,14,3.2494310181903896,2026-03-16
Air Max Plus,EMEA DC - 03,49566.26774371315,54522.89451808447,7434.940161556972,NK-AM-PLS-5705,76.43324736699587,4.816129719320422,1,EMEA,7746.072496954273,7434.940161556972,123915.66935928288,48,4.466214838144403,2026-03-10
Ja 1,North America DC - 01,49542.34725441748,54496.581979859235,7431.352088162622,NK-BK-JA1-4009,88.06329191890097,3.810947864541115,2,North America,14622.937595266212,7431.352088162622,123855.8681360437,50,2.312576702695771,2026-03-14
Sportswear Icon Clash,EMEA DC - 03,16263.627490612327,17889.99023967356,2439.544123591849,NK-AP-IC-2149,65.07023100298326,1.6687582422391412,3,EMEA,2144.4958172200477,2439.544123591849,40659.068726530815,52,3.3341734270642434,2026-03-13
KD16,APLA DC - 02,5265.982329125981,5792.580562038579,789.8973493688972,NK-BK-KD16-2895,62.52940646869084,0.6015267633860604,1,APLA,921.6117098623425,789.8973493688972,13164.955822814953,30,4.274069598507138,2026-03-11
Air Max Plus,EMEA DC - 01,27929.923220463188,30722.91554250951,4189.488483069478,NK-AM-PLS-8584,83.60704220619657,2.2808069458209412,2,EMEA,4649.825875839372,4189.488483069478,69824.80805115798,53,3.587859020578409,2026-03-17
LeBron XXI,EMEA DC - 01,34812.37455879219,38293.61201467141,5221.856183818828,NK-BK-L21-3372,82.25974125756615,3.9624208779472814,3,EMEA,12194.843386858895,5221.856183818828,87030.93639698047,51,4.423325978101046,2026-03-19
Storm-FIT Jacket,EMEA DC - 03,43325.056041414864,47657.56164555636,6498.75840621223,NK-AP-SFJ-1937,86.51611559805212,4.040465898792807,2,EMEA,10214.90253670229,6498.75840621223,108312.64010353715,51,3.8237396083813078,2026-03-14
Air Max 270,North America DC - 03,5648.812906398049,6213.694197037854,847.3219359597073,NK-AM-270-8016,64.39645123262284,2.2052657779099256,1,North America,1164.0749624603227,847.3219359597073,14122.032265995122,39,2.2678341643473816,2026-03-16
Tech Fleece Joggers M,EMEA DC - 03,44396.26967853135,48835.89664638449,6659.440451779703,NK-AP-TJ-9993,88.98820267934212,1.437337938868943,3,EMEA,6005.760718691411,6659.440451779703,110990.67419632839,22,2.5540312382177954,2026-03-14
SB Dunk Low Pro,APLA DC - 01,8570.306009341373,9427.336610275512,1285.545901401206,NK-SB-DLP-9274,87.30032216563734,4.08143521222255,1,APLA,2903.415600159677,1285.545901401206,21425.765023353433,23,2.80811335439732,2026-03-13
SB Dunk Low Pro,North America DC - 01,36811.84983392289,40493.03481731518,5521.777475088434,NK-SB-DLP-9147,71.52573270313472,2.3911960154135903,3,North America,12451.349224718844,5521.777475088434,92029.62458480723,42,3.184634321018394,2026-03-18
ACG Mountain Fly,APLA DC - 02,15110.98677975155,16622.085457726705,2266.6480169627325,NK-AP-ACG-1009,76.05792210505184,1.327569994159728,3,APLA,1724.1725822380433,2266.6480169627325,37777.466949378875,45,4.329120900405908,2026-03-19
Ja 1,North America DC - 02,36887.07964777596,40575.787612553555,5533.061947166393,NK-BK-JA1-8858,80.49210393595217,2.68885378806707,1,North America,8671.577966594357,5533.061947166393,92217.6991194399,33,2.320305845071135,2026-03-16
Pro Dri-FIT Tight,EMEA DC - 03,15620.755546002407,17182.83110060265,2343.113331900361,NK-AP-PDF-7507,65.35556192882918,1.0197301106460848,2,EMEA,4836.532932223274,2343.113331900361,39051.88886500602,34,2.6993910576604776,2026-03-11
Air Max Plus,APLA DC - 02,24231.264424565496,26654.390867022048,3634.689663684824,NK-AM-PLS-9375,63.49075734776188,1.9853357999146226,2,APLA,4757.57491591168,3634.689663684824,60578.16106141374,50,3.892921803577327,2026-03-17
Metcon 9 Amp,North America DC - 02,25039.60422609441,27543.56464870385,3755.940633914161,NK-MT-9-1040,60.29455637691498,1.5451204306128026,2,North America,5483.927086671713,3755.940633914161,62599.01056523602,35,4.218415957824576,2026-03-12
Sportswear Icon Clash,North America DC - 03,33204.40487915282,36524.845367068105,4980.660731872923,NK-AP-IC-8854,71.9205648418268,4.563694672611882,1,North America,5668.767336465626,4980.660731872923,83011.01219788205,24,2.5968347843845336,2026-03-17
Dri-FIT Running Shirt M,North America DC - 03,49056.73191191964,53962.40510311161,7358.509786787946,NK-RA-RM-8148,60.917684141747536,0.6282665504741165,1,North America,7961.983779947751,7358.509786787946,122641.8297797991,27,3.935269861535034,2026-03-17
SB Dunk Low Pro,North America DC - 03,3902.9251569428766,4293.2176726371645,585.4387735414315,NK-SB-DLP-4552,65.05983039868443,0.9226361573205308,2,North America,1091.2155170937556,585.4387735414315,9757.312892357191,25,2.036793925629776,2026-03-14
Pro Dri-FIT Tight,Greater China DC - 03,28159.588901638406,30975.547791802248,4223.938335245761,NK-AP-PDF-5320,78.10670629302001,1.6050054655937884,3,Greater China,8241.271306777271,4223.938335245761,70398.97225409602,47,3.098552313190142,2026-03-12
Blazer Mid '77,Greater China DC - 02,11930.990307529784,13124.089338282763,1789.6485461294676,NK-BZ-77-9964,81.93781793977122,1.6820988300140662,1,Greater China,3557.038393100661,1789.6485461294676,29827.47576882446,21,3.1396491626147944,2026-03-16
Sportswear Icon Clash,North America DC - 02,31541.45948123626,34695.605429359886,4731.218922185439,NK-AP-IC-1233,72.20596863833697,2.539619433120765,2,North America,6489.653357357024,4731.218922185439,78853.64870309064,10,3.4048329468098015,2026-03-10
Pro Dri-FIT Tight,APLA DC - 01,2370.4193735029244,2607.461310853217,355.5629060254386,NK-AP-PDF-1131,70.69532221002129,1.365605518157676,1,APLA,922.1700268864487,355.5629060254386,5926.048433757311,33,1.8766291038574008,2026-03-14
Air Max 90,EMEA DC - 03,44899.90872107999,49389.899593188,6734.986308161999,NK-AM-90-8025,75.10625664613198,3.6666940962928343,3,EMEA,16392.10915628386,6734.986308161999,112249.77180269998,34,4.2543466581457325,2026-03-13
Element Crew Top,EMEA DC - 02,49046.5704754816,53951.22752302977,7356.9855713222405,NK-AP-ECT-7766,80.76546978825246,3.555038986233705,1,EMEA,8044.724016081517,7356.9855713222405,122616.426188704,35,2.162569692552159,2026-03-18
Blazer Mid '77,EMEA DC - 03,7846.6049362949825,8631.265429924482,1176.9907404442474,NK-BZ-77-9305,74.875997561491,2.107779321198908,1,EMEA,2080.97371849148,1176.9907404442474,19616.512340737456,14,2.947730507086605,2026-03-15
KD16,EMEA DC - 02,46684.99154767958,51353.49070244754,7002.748732151937,NK-BK-KD16-9760,68.62538066997351,1.7414760765032227,1,EMEA,18150.25336420665,7002.748732151937,116712.47886919895,10,2.9692048131408284,2026-03-12
Air Max 270,EMEA DC - 01,39509.68662665245,43460.6552893177,5926.452993997867,NK-AM-270-3487,75.06016583968372,2.426318068309662,3,EMEA,4196.109378573707,5926.452993997867,98774.21656663113,41,4.427500348481452,2026-03-11
React Phantom Run 3,North America DC - 03,8814.342250453486,9695.776475498837,1322.1513375680229,NK-RT-3-5008,61.16357498522925,2.1133996153296035,1,North America,1510.7662265431873,1322.1513375680229,22035.855626133714,41,3.444999466224712,2026-03-11
Pro Dri-FIT Tight,Greater China DC - 02,48046.62908195715,52851.29199015287,7206.9943622935725,NK-AP-PDF-5655,87.35290896671341,2.0401784063752384,2,Greater China,16885.973401560877,7206.9943622935725,120116.57270489288,12,3.258437369218308,2026-03-18
Dri-FIT Running Shirt W,APLA DC - 02,6464.446121684442,7110.890733852887,969.6669182526663,NK-RA-RW-2259,61.21179181110263,4.900850375697512,1,APLA,1638.1463020045906,969.6669182526663,16161.115304211105,43,1.7876387238342315,2026-03-18
SB Dunk Low Pro,Greater China DC - 01,3229.766530906417,3552.7431839970586,484.4649796359625,NK-SB-DLP-6839,78.87038884698848,2.0718299993938807,1,Greater China,416.567513279137,484.4649796359625,8074.416327266043,22,3.3442740710997847,2026-03-15
Dri-FIT Running Shirt W,North America DC - 02,24666.50579341951,27133.156372761463,3699.9758690129265,NK-RA-RW-6177,67.68448103976753,0.838495239673957,1,North America,7367.150036153595,3699.9758690129265,61666.26448354877,14,4.46387654536981,2026-03-12
Yoga Luxe Leggings,EMEA DC - 02,23280.650741982714,25608.715816180986,3492.097611297407,NK-AP-YLL-4934,87.15234801621239,4.267833459113794,2,EMEA,7280.612109540203,3492.097611297407,58201.62685495678,24,3.113125563399019,2026-03-13
KD16,EMEA DC - 03,36960.92215211427,40657.0143673257,5544.13832281714,NK-BK-KD16-8316,88.98220959960446,3.057107818829829,1,EMEA,5054.271883763523,5544.13832281714,92402.30538028567,30,3.9546286341931705,2026-03-17
Tech Fleece Joggers M,APLA DC - 03,45670.33906303939,50237.372969343334,6850.550859455909,NK-AP-TJ-2366,87.13860450377888,2.361233056167398,1,APLA,16608.83886902851,6850.550859455909,114175.84765759848,60,1.9235619131355217,2026-03-17
Court Vision Low,APLA DC - 03,13353.922673473025,14689.31494082033,2003.0884010209538,NK-CV-L-3082,83.78750713741142,1.4710399003954804,1,APLA,1510.0469836452446,2003.0884010209538,33384.80668368256,21,4.12399658828817,2026-03-13
Yoga Luxe Leggings,APLA DC - 02,45340.80078265017,49874.88086091519,6801.120117397525,NK-AP-YLL-1061,84.23716272281209,2.4111360577413894,1,APLA,9658.291971312852,6801.120117397525,113352.00195662543,39,3.5293276276788474,2026-03-17
Ja 1,North America DC - 02,35024.04136172571,38526.44549789828,5253.6062042588555,NK-BK-JA1-9522,69.04572185127586,2.373483338674245,3,North America,9201.373045916327,5253.6062042588555,87560.10340431427,44,2.557393864358445,2026-03-16
Blazer Mid '77,APLA DC - 02,45232.790100874954,49756.06911096245,6784.918515131243,NK-BZ-77-5191,66.99676745565044,4.251180875554293,1,APLA,14656.714640125465,6784.918515131243,113081.97525218739,43,1.9079176422710464,2026-03-11
Jordan Stay Loyal 3,EMEA DC - 03,13068.738834684851,14375.612718153337,1960.3108252027275,NK-JD-SL3-9203,63.535611647344325,4.218120565214293,1,EMEA,1922.306152640311,1960.3108252027275,32671.84708671213,24,4.342552663160751,2026-03-19
Yoga Luxe Leggings,North America DC - 03,29335.68382054353,32269.252202597887,4400.352573081529,NK-AP-YLL-3544,88.35555089033791,4.647537847162671,3,North America,5620.673382440159,4400.352573081529,73339.20955135883,54,4.123198291207941,2026-03-10
LeBron XXI,APLA DC - 03,8630.735545328629,9493.809099861493,1294.6103317992943,NK-BK-L21-8996,89.39113526212844,2.4299739811180476,2,APLA,2374.4909548230453,1294.6103317992943,21576.838863321573,32,2.3586973848240524,2026-03-19
ACG Mountain Fly,North America DC - 02,18599.408722851014,20459.34959513612,2789.911308427652,NK-AP-ACG-4547,86.60805543042537,0.6506033250372879,2,North America,2402.0981992590832,2789.911308427652,46498.52180712754,43,1.7061205570623477,2026-03-11
Vaporfly 3,North America DC - 01,31133.721193189485,34247.093312508434,4670.058178978423,NK-VF-3-3859,80.45684874758697,1.5060214759655066,2,North America,9228.523049803181,4670.058178978423,77834.30298297372,47,1.9593650929758937,2026-03-16
Dri-FIT Running Shirt M,North America DC - 03,37279.98322938942,41007.98155232837,5591.997484408413,NK-RA-RM-9243,86.3369644390939,1.6967566573099528,3,North America,5931.167553381707,5591.997484408413,93199.95807347355,24,3.4565267847032723,2026-03-13
React Phantom Run 3,EMEA DC - 01,45633.7604744483,50197.13652189314,6845.064071167245,NK-RT-3-5179,68.73245356206463,0.984527469247104,3,EMEA,16324.314374730562,6845.064071167245,114084.40118612075,28,2.2370354552784395,2026-03-16
Vaporfly 3,Greater China DC - 02,37900.28754975457,41690.316304730026,5685.043132463185,NK-VF-3-7229,80.20081120398021,1.4067425416273016,2,Greater China,9759.137863563916,5685.043132463185,94750.71887438642,31,2.98955657104679,2026-03-19
Invincible 3,EMEA DC - 03,5381.761120864206,5919.937232950627,807.2641681296308,NK-IV-3-5974,73.11842426994832,0.7070815609947991,1,EMEA,1229.5415587613534,807.2641681296308,13454.402802160514,37,3.6173029755630837,2026-03-19
Yoga Luxe Leggings,EMEA DC - 01,25140.580326052437,27654.638358657685,3771.087048907865,NK-AP-YLL-8142,69.58319665004569,3.27546212029204,2,EMEA,8507.491057149844,3771.087048907865,62851.450815131095,15,3.8803810642804404,2026-03-11
Yoga Luxe Leggings,EMEA DC - 02,44012.66549937152,48413.93204930868,6601.899824905728,NK-AP-YLL-3544,85.06671547952222,0.7628899322182379,2,EMEA,16458.768718330626,6601.899824905728,110031.66374842881,56,2.851585476506359,2026-03-14
Dri-FIT Running Shirt W,EMEA DC - 03,30587.56026649566,33646.31629314523,4588.1340399743485,NK-RA-RW-9214,65.80031483437364,4.142751829809335,2,EMEA,3503.8567045014815,4588.1340399743485,76468.90066623915,26,3.5516848188397208,2026-03-12
KD16,APLA DC - 01,36577.57605602275,40235.33366162503,5486.636408403412,NK-BK-KD16-8694,89.50325682375592,3.402643978189504,2,APLA,7379.450836092639,5486.636408403412,91443.94014005687,21,2.6990152374817025,2026-03-13
Air Zoom Pegasus 40,Greater China DC - 02,35549.675896965055,39104.64348666156,5332.451384544758,NK-ZP-40-3550,66.40951746566581,1.4275892121967106,2,Greater China,11444.273474328822,5332.451384544758,88874.18974241264,27,2.521638061435129,2026-03-16
Vaporfly 3,EMEA DC - 02,4033.6514473299435,4437.016592062938,605.0477170994915,NK-VF-3-1627,81.90168334078899,1.9416811059002193,3,EMEA,1354.820590372581,605.0477170994915,10084.12861832486,59,3.74278897392081,2026-03-11
Metcon 9 Amp,APLA DC - 02,37738.74640551695,41512.62104606865,5660.811960827542,NK-MT-9-5547,64.5559725483693,4.368136609110445,1,APLA,12108.401917647647,5660.811960827542,94346.86601379237,54,3.2652416261368225,2026-03-14
