Version.[Version Name],Location.[Location],Item.[Item],forecast_accuracy,baseline_forecast,actual_sales
Baseline FY26,Greater China,NK-RT-3-3771,0.8577008131320881,15820.211052650968,18787.478917550186
Baseline FY26,APLA,NK-MT-9-2516,0.9679509116908883,16716.75433811531,11668.629770024523
Baseline FY26,APLA,NK-JD-SL3-7509,0.9597581545805167,4217.577021050129,11659.277549580838
Baseline FY26,APLA,NK-AP-PDF-8000,0.8940361525136188,5613.732042431881,1222.7253820176488
Baseline FY26,EMEA,NK-RA-RM-6731,0.8714375455738177,8210.904438059699,16677.167390831746
Baseline FY26,Greater China,NK-RA-RM-4941,0.9243161694073173,12853.480910224469,7347.971818999933
Baseline FY26,EMEA,NK-RA-RW-7221,0.921884461927128,14779.776625030521,4311.602011540399
Baseline FY26,North America,NK-RA-RW-5422,0.9616121990755968,1368.0772533377994,11963.607159794807
Baseline FY26,APLA,NK-SB-DLP-7916,0.9264820065096279,6469.416394672031,755.476151749667
Baseline FY26,APLA,NK-VF-3-1335,0.8677401934621238,3701.413196239973,2623.1584203405255
Baseline FY26,Greater China,NK-AM-PLS-7478,0.8763203376160604,13326.415023666466,15179.399887862626
Baseline FY26,Greater China,NK-JD-SL3-2625,0.8566527854393021,3655.959898943659,11987.900455316147
Baseline FY26,North America,NK-AP-IC-3046,0.9550883489728472,4934.8637929729675,12057.309352490158
Baseline FY26,APLA,NK-AP-ACG-8270,0.8772883314259046,18326.115130321617,14747.510067087078
Baseline FY26,North America,NK-VF-3-9417,0.8617167419712667,6959.16865226915,6554.192167620025
Baseline FY26,EMEA,NK-AP-IC-6351,0.9309529144009163,18920.30876276984,19712.788262977494
Baseline FY26,APLA,NK-AM-PLS-4532,0.8631081550307147,11436.318099606804,7927.872102744562
Baseline FY26,North America,NK-AP-ECT-7766,0.8782452956030784,15347.305232186958,7292.767670700262
Baseline FY26,APLA,NK-MT-9-7171,0.9286305284550352,18840.301996081267,560.8756384481754
Baseline FY26,APLA,NK-AP-SFJ-1041,0.8704582468544585,3813.600825941233,16206.16400827904
Baseline FY26,EMEA,NK-AP-ACG-2415,0.9112074737575946,19516.58173423891,16371.789445370328
Baseline FY26,EMEA,NK-AP-YLL-1112,0.8678469756133611,6767.629352670975,1851.776752940377
Baseline FY26,APLA,NK-MT-9-1049,0.9378201575821492,8219.51798299631,18109.66021295396
Baseline FY26,EMEA,NK-AP-SFJ-6392,0.8721886321664781,5372.172005782031,1567.0176737793047
Baseline FY26,North America,NK-ZP-40-9710,0.8956513105875208,6399.493066821676,6315.610469596717
Baseline FY26,EMEA,NK-AP-YLL-9738,0.9000268525851906,10738.338246047257,14353.077744488826
Baseline FY26,APLA,NK-AP-ACG-4267,0.8575656924009677,4207.065703325763,14429.000199103526
Baseline FY26,EMEA,NK-BK-KD16-5279,0.8657648966643773,15738.421744777503,1683.5375138519264
Baseline FY26,Greater China,NK-BK-KD16-1338,0.9730929745767554,9049.636158744719,1624.059103399309
Baseline FY26,APLA,NK-AM-PLS-4244,0.9117318116009738,6170.415522318972,4916.2503327564755
Baseline FY26,EMEA,NK-AP-PDF-7485,0.9549988472501868,14101.136152702386,14442.076828985528
Baseline FY26,North America,NK-AP-IC-3496,0.9195345144254659,3250.757019805316,3251.9718577859967
Baseline FY26,Greater China,NK-RA-RW-4146,0.9536032776810925,3423.358680382793,9947.862468110627
Baseline FY26,Greater China,NK-AP-YLL-6906,0.8531845514338942,15689.825433821348,10028.259210317889
Baseline FY26,APLA,NK-BK-L21-2340,0.9256668441370525,11947.594178442909,6476.113540541023
Baseline FY26,EMEA,NK-BZ-77-8516,0.9123991966223165,9223.637200733401,6637.635988312869
Baseline FY26,Greater China,NK-AM-PLS-8914,0.9249807933928627,4333.86478974465,2813.4555101046903
Baseline FY26,North America,NK-JD-SL3-8558,0.8506323445036003,18904.12154373319,5977.153841221234
Baseline FY26,Greater China,NK-AP-PDF-8900,0.926699810814407,4160.472548594929,16619.12632802208
Baseline FY26,North America,NK-AP-ACG-7143,0.8824311450473971,13215.621603917987,17633.868153646472
Baseline FY26,EMEA,NK-AP-ECT-1201,0.9107486156511759,4890.249633227527,15121.693177819623
Baseline FY26,APLA,NK-BZ-77-5050,0.9245247592216617,15085.14703649872,17494.03469295839
Baseline FY26,North America,NK-AP-PDF-1854,0.898405949109449,16008.367351459607,9560.049647350377
Baseline FY26,North America,NK-RA-RW-4374,0.9661545700599596,15340.554649221382,18387.094263013663
Baseline FY26,APLA,NK-MT-9-1922,0.9756057088545658,5554.852013111892,15561.442980234395
Baseline FY26,EMEA,NK-BK-L21-4402,0.9620055794587463,14109.021643149523,5528.247961803914
Baseline FY26,Greater China,NK-AP-SFJ-2077,0.9230650273112477,803.9689359646336,16403.785673666738
Baseline FY26,APLA,NK-BK-L21-4402,0.9546720320518163,8029.132141006362,6063.748394087547
Baseline FY26,North America,NK-RA-RM-5862,0.8803550045317408,12670.806894494504,10557.926948549395
Baseline FY26,Greater China,NK-CV-L-1266,0.9248430603943572,14180.72065599343,17958.84538756725
Baseline FY26,Greater China,NK-JD-SL3-9203,0.9696580899626329,14197.402715573275,10143.415403574123
Baseline FY26,Greater China,NK-ZP-40-3551,0.8971740142705228,6047.538310554322,2498.664616515889
Baseline FY26,EMEA,NK-AP-SFJ-2689,0.9499284583046649,11154.944458287078,8436.950335244635
Baseline FY26,APLA,NK-AP-IC-4524,0.8881240692014216,13706.986095819031,3373.0021653160757
Baseline FY26,North America,NK-AP-SFJ-1397,0.8805832238991272,1331.5915790304725,3127.1940708803254
Baseline FY26,APLA,NK-AP-IC-1438,0.891769664376729,14083.010986912048,9144.37331146762
Baseline FY26,Greater China,NK-AP-ECT-6897,0.951460547695208,13410.533353725637,16516.00100944961
Baseline FY26,APLA,NK-VF-3-9744,0.9398507850282257,6990.1435533483045,18836.862387090343
Baseline FY26,North America,NK-MT-9-4199,0.8628723777020244,16322.021690423628,7497.579374080912
Baseline FY26,Greater China,NK-ZP-40-9793,0.8871048404864799,8866.636930092063,9736.638203106466
Baseline FY26,North America,NK-RT-3-6643,0.9175815464097806,8119.149116190774,2257.2893220268943
Baseline FY26,EMEA,NK-AP-PDF-4578,0.9567227536534124,15829.67259147623,14508.365974584745
Baseline FY26,North America,NK-AP-PDF-9097,0.9449473454576518,14445.995697124863,7305.568618558459
Baseline FY26,Greater China,NK-RT-3-6303,0.8999418012299923,7663.577593541641,7115.969300203848
Baseline FY26,North America,NK-AP-SFJ-1849,0.926055088605443,13879.08770951124,7609.450970759237
Baseline FY26,APLA,NK-AP-ACG-2924,0.8870521103371152,9498.527660921976,14989.46740977788
Baseline FY26,Greater China,NK-AP-PDF-8204,0.926355013217838,8747.753010381566,16221.805264950604
Baseline FY26,Greater China,NK-AP-ECT-3138,0.8605750148817632,10086.873674517581,8544.751950165577
Baseline FY26,Greater China,NK-AM-PLS-4975,0.9143352813044856,11530.227570162293,4459.562260232409
Baseline FY26,North America,NK-CV-L-1412,0.9230003946771467,4014.9942427764177,6545.84226062619
Baseline FY26,Greater China,NK-BK-JA1-8146,0.9054614456275899,15628.779362099745,7688.390720018246
Baseline FY26,EMEA,NK-ZP-40-4484,0.9505123700376933,1929.706717987127,10946.220691348186
Baseline FY26,North America,NK-RA-RM-1528,0.9537849315430816,9910.97687589683,4615.447480279411
Baseline FY26,North America,NK-AP-YLL-5236,0.8628143889672141,18362.20925679666,12618.322162389137
Baseline FY26,North America,NK-SB-DLP-6642,0.9164693518307648,15301.011352462352,16111.722465740264
Baseline FY26,APLA,NK-AP-YLL-9841,0.852482183177676,13954.364954835022,3711.823918867978
Baseline FY26,APLA,NK-BK-KD16-4604,0.932192655626691,14947.791794126828,7937.6536464971805
Baseline FY26,Greater China,NK-JD-SL3-3579,0.883551962482844,3769.716740391919,1708.6751726881505
Baseline FY26,Greater China,NK-BK-L21-3919,0.9181480837129101,6139.698265807612,16219.138887882571
Baseline FY26,APLA,NK-AM-90-8814,0.8641127056962769,8924.924211891217,3015.125958902537
Baseline FY26,Greater China,NK-AP-ECT-6078,0.8546692565428875,8762.777258739428,17198.12282804358
Baseline FY26,North America,NK-AM-270-1921,0.8694782614626696,10155.468400042817,1224.2893140808405
Baseline FY26,APLA,NK-AP-IC-5429,0.9610244884749435,19223.44080934511,4299.7288604652385
Baseline FY26,APLA,NK-AP-ACG-8340,0.8887130524106026,13405.217527003031,5685.446689517972
Baseline FY26,EMEA,NK-BK-L21-8334,0.8507834994599248,12188.139629332456,19784.85033637118
Baseline FY26,EMEA,NK-AP-TJ-5491,0.9142417361190238,5166.314863381218,6394.289873380074
Baseline FY26,EMEA,NK-AP-SFJ-3685,0.9564136985881818,2661.1982348580605,11967.272141331297
Baseline FY26,APLA,NK-AM-PLS-9562,0.8728578156592433,3013.47351883998,18477.246876672616
Baseline FY26,APLA,NK-AP-PDF-4006,0.9193028812562429,2054.410950928608,6638.32968371197
Baseline FY26,EMEA,NK-AP-ECT-9121,0.9698780649365593,3328.531038078133,15048.405379741964
Baseline FY26,Greater China,NK-RT-3-8143,0.9367765245400884,5126.614431162544,13393.135323687813
Baseline FY26,EMEA,NK-RA-RW-5416,0.8674573267267988,19607.60292224042,18680.21982417528
Baseline FY26,EMEA,NK-BK-L21-3726,0.9183195578639126,2578.6272573544206,12062.945345110948
Baseline FY26,EMEA,NK-BZ-77-7611,0.9680759961290409,17465.157265356713,13830.258671178191
Baseline FY26,North America,NK-AP-ECT-4843,0.9542945495513182,16781.56965082886,13803.526701671195
Baseline FY26,APLA,NK-VF-3-7441,0.9521284023726044,1824.4262378830836,6251.656192679508
Baseline FY26,Greater China,NK-ZP-40-6742,0.9720882637250008,18868.759257357753,2948.185110799019
Baseline FY26,APLA,NK-JD-SL3-4284,0.861048919925085,9824.58323009082,17475.24375166712
Baseline FY26,North America,NK-RA-RW-2851,0.8561864823709562,13651.955947096154,17064.04516490062
Baseline FY26,North America,NK-BK-KD16-7752,0.969217728102799,19519.697327265618,12164.646441342064
Baseline FY26,EMEA,NK-AP-PDF-8472,0.9505388140070231,10598.916341281334,16351.707052598045
Baseline FY26,APLA,NK-AP-ACG-3294,0.8948615175100404,7486.026424636495,6775.083422840444
Baseline FY26,North America,NK-AP-PDF-4176,0.8588690806680753,8527.009070827426,19313.073655184202
Baseline FY26,EMEA,NK-AP-ACG-4547,0.8726586351611372,4201.235045190679,10275.454586479678
Baseline FY26,Greater China,NK-AM-270-7867,0.9058973900910008,7077.0476032865745,18183.22465105738
Baseline FY26,North America,NK-AP-TJ-8967,0.9453855969048564,8843.017551705581,15437.815662646433
Baseline FY26,North America,NK-AP-PDF-7624,0.8659263685556711,5807.47967250395,4033.789742777846
Baseline FY26,APLA,NK-RT-3-7678,0.9307368281370526,13950.613451606498,13367.273009444307
Baseline FY26,EMEA,NK-VF-3-7441,0.8626298136469865,12326.054294641399,15076.111987072114
Baseline FY26,North America,NK-VF-3-3859,0.8871565693858998,14196.625646402463,11573.670827565264
Baseline FY26,Greater China,NK-ZP-40-6927,0.8964295295189401,14348.112159500728,19413.207617504682
Baseline FY26,Greater China,NK-MT-9-4526,0.8879742445721698,3904.4717491081587,18248.954819332663
Baseline FY26,EMEA,NK-BK-KD16-2118,0.8527498449523236,8895.425195428064,11671.13201706697
Baseline FY26,EMEA,NK-AM-90-4262,0.9391326221564418,1701.4801310161401,14290.394938940624
Baseline FY26,APLA,NK-AP-IC-5967,0.9567544387035277,3589.92843647978,2287.8138831951505
Baseline FY26,Greater China,NK-CV-L-5071,0.9613814683251776,19715.179939039288,1158.6672589062146
Baseline FY26,North America,NK-RA-RM-8558,0.8906993705441414,2119.5808591771597,5914.614858371216
Baseline FY26,APLA,NK-RA-RW-5436,0.8670808821541774,2629.6051766337982,13719.075698504947
Baseline FY26,Greater China,NK-AM-90-7960,0.9132758873358547,5854.236975584327,10916.651892718193
Baseline FY26,EMEA,NK-ZP-40-4704,0.9252686015878255,12735.023099953014,7699.534694724266
Baseline FY26,North America,NK-JD-SL3-2445,0.979236174761146,17998.793673308443,10788.767947787888
Baseline FY26,Greater China,NK-RT-3-3807,0.8750510611651083,10089.562378096782,4072.4531690701156
Baseline FY26,EMEA,NK-ZP-40-4512,0.9463889568127769,3261.412422744806,4147.96918271407
Baseline FY26,North America,NK-AP-SFJ-9698,0.9117762371548891,9499.84292544233,7836.323920442804
Baseline FY26,North America,NK-AP-TJ-9614,0.8652875346523188,7060.2027997371,17724.34980872857
Baseline FY26,Greater China,NK-AP-TJ-7752,0.9438285187739329,10470.232973160855,9619.612123993587
Baseline FY26,Greater China,NK-BK-JA1-4485,0.872703060534947,9139.420898938768,10867.295693927199
Baseline FY26,APLA,NK-AM-PLS-9375,0.9472841278364321,13202.356736088108,10150.741750069305
Baseline FY26,APLA,NK-AP-PDF-3381,0.8566011779380308,13520.530859221406,5724.832076166994
Baseline FY26,Greater China,NK-AP-YLL-4047,0.9247713442248662,7024.4248471131905,10275.483775781186
Baseline FY26,North America,NK-VF-3-1817,0.8634290349472891,14183.215869870797,15926.257101845988
Baseline FY26,North America,NK-AP-ACG-4735,0.8566036674638878,5763.977706420066,9430.97221990836
Baseline FY26,EMEA,NK-AP-SFJ-1326,0.9478641663152562,14254.699412961909,19114.14245364911
Baseline FY26,Greater China,NK-CV-L-1023,0.929430895817941,12722.64222397233,3148.257517267216
Baseline FY26,North America,NK-IV-3-2252,0.9286257509792825,17232.845730425794,1460.7776935250054
Baseline FY26,Greater China,NK-JD-SL3-8738,0.873857762065791,19044.63685598981,4347.205098678149
Baseline FY26,APLA,NK-RA-RW-4374,0.866512504588789,1140.1608080085534,14343.77593473476
Baseline FY26,Greater China,NK-MT-9-9498,0.9182090344259735,5204.939200341338,8881.216748306408
Baseline FY26,APLA,NK-RT-3-7657,0.8621880430427117,18017.346945063287,8194.386471277841
Baseline FY26,EMEA,NK-IV-3-3632,0.9013399684498303,2570.050610897975,11388.595896578749
Baseline FY26,EMEA,NK-AP-TJ-8026,0.9326283358358083,5243.008596611009,1961.8728592488026
Baseline FY26,Greater China,NK-BK-JA1-1283,0.922224649575708,3840.851027522526,13992.720891037527
Baseline FY26,EMEA,NK-AP-ECT-4805,0.9050180651394825,9041.852962484389,2918.8990110878
Baseline FY26,EMEA,NK-JD-SL3-4569,0.8950523008276731,9265.172876570272,17725.969579887704
Baseline FY26,North America,NK-AP-TJ-5708,0.9324572153637839,11288.959716029589,9624.842148845031
Baseline FY26,Greater China,NK-AP-SFJ-2904,0.90122649908643,1728.3765606232616,14762.253313767786
Baseline FY26,EMEA,NK-IV-3-3558,0.9496686996738497,14251.06096990576,5087.765528812616
Baseline FY26,APLA,NK-AP-YLL-3315,0.973940455847892,3553.6332483219744,15720.529557465512
Baseline FY26,EMEA,NK-IV-3-9570,0.8671812180976548,8821.211106180093,2672.524290958501
Baseline FY26,EMEA,NK-AP-SFJ-9149,0.9556815455317904,6322.074473954055,14134.969867119222
Baseline FY26,Greater China,NK-AP-YLL-3786,0.9280843891728572,4358.794179312646,13023.390869629377
Baseline FY26,Greater China,NK-BK-KD16-4199,0.913261529040103,3600.990849800533,14298.64712089092
Baseline FY26,EMEA,NK-SB-DLP-1995,0.8713485349286608,16794.258947911956,11591.587182081661
Baseline FY26,Greater China,NK-JD-SL3-9393,0.9612949378096075,1681.4274956330735,6425.821947129594
Baseline FY26,EMEA,NK-AP-YLL-8857,0.9736794908119698,15585.16894499589,10748.0421723927
Baseline FY26,Greater China,NK-JD-SL3-6062,0.9576345994037608,1820.3386819472923,18259.57917121458
Baseline FY26,EMEA,NK-IV-3-2686,0.9103253283740008,17681.98514026637,18558.28866967893
Baseline FY26,APLA,NK-AP-TJ-8783,0.8881985687645402,6585.228784523364,10407.75848400646
Baseline FY26,EMEA,NK-AP-TJ-3286,0.877324551307468,16011.375571385362,16211.331255896943
Baseline FY26,Greater China,NK-BZ-77-1365,0.8743803749293891,13541.122480121021,6474.290383945867
Baseline FY26,EMEA,NK-IV-3-7252,0.9573834955081368,11508.458949969283,12399.07225166731
Baseline FY26,EMEA,NK-BK-L21-1459,0.9663929818311124,3051.213449992031,14262.977754089045
Baseline FY26,Greater China,NK-AM-PLS-8865,0.9105089619500297,8600.628274741375,10311.212003130931
Baseline FY26,North America,NK-BK-KD16-8543,0.9000755978216778,7806.063709135034,8164.183418038613
Baseline FY26,Greater China,NK-BK-KD16-5211,0.8694847848598296,1318.367740824788,12666.972598334803
Baseline FY26,APLA,NK-AP-PDF-1131,0.9043113980402081,5249.913040077874,19643.592917789425
Baseline FY26,North America,NK-RT-3-5875,0.9124056194974479,19301.932174511276,1430.7793414832513
Baseline FY26,EMEA,NK-AP-ACG-1009,0.852934653047891,19039.22766335998,14862.353194458516
Baseline FY26,North America,NK-BK-KD16-5572,0.9559905466039164,2299.86703303995,11195.358344763288
Baseline FY26,North America,NK-AP-IC-4029,0.8808246609028582,11623.482579185382,15940.747526401125
Baseline FY26,Greater China,NK-AP-TJ-3312,0.8500396594877355,11794.94347146003,5599.2229415048405
Baseline FY26,Greater China,NK-AP-SFJ-1791,0.8614735154020803,5858.0214043060805,10013.999552055851
Baseline FY26,APLA,NK-RA-RW-7361,0.9038416827436537,11867.373184507282,12842.428048227464
Baseline FY26,EMEA,NK-RA-RM-1551,0.9791575751802742,5726.620113221319,11814.580476983656
Baseline FY26,Greater China,NK-AP-SFJ-8712,0.8808183060048823,4009.047297502272,11998.5884674056
Baseline FY26,APLA,NK-VF-3-9528,0.9536553500046604,7979.2485746601,9945.822308251605
Baseline FY26,APLA,NK-AP-YLL-5642,0.8935659850701833,10107.587132521514,10777.984797328725
Baseline FY26,EMEA,NK-AP-ECT-1150,0.8504504608027225,1627.8475953529987,10096.739950948326
Baseline FY26,APLA,NK-AP-YLL-2440,0.9540244188203434,11499.944344736195,1870.7241048515696
Baseline FY26,EMEA,NK-BZ-77-8766,0.8726069232306068,16139.728810029515,7371.258609931778
Baseline FY26,EMEA,NK-BZ-77-2664,0.9031426912543299,7887.373512556216,10005.359487373
Baseline FY26,North America,NK-MT-9-9498,0.9119750652167442,3820.643314914103,14180.638049087425
Baseline FY26,APLA,NK-AP-ECT-1403,0.9215362370102642,15336.770611170956,18826.088310715415
Baseline FY26,EMEA,NK-RA-RM-8935,0.8584928738477945,13129.27682545372,10084.073796236315
Baseline FY26,Greater China,NK-AP-PDF-1075,0.9297633080690828,3585.226917442351,2924.4704639840375
Baseline FY26,APLA,NK-AP-IC-6492,0.9265438483012017,8855.598676648764,11013.45511990182
Baseline FY26,APLA,NK-AP-IC-3061,0.9321387008448287,659.3688241307781,1075.4123685503018
Baseline FY26,Greater China,NK-RA-RW-8003,0.9302893119755388,9744.265248540481,7259.817043066473
Baseline FY26,Greater China,NK-AP-ECT-4748,0.8802563249716792,6116.129050675812,11020.846286808628
Baseline FY26,EMEA,NK-AP-SFJ-2902,0.8685422591017812,16420.157336835422,7221.226333108446
Baseline FY26,North America,NK-RA-RW-7637,0.8990600380641102,14556.640955443245,9548.55753653499
Baseline FY26,Greater China,NK-AP-PDF-4127,0.8808762275568329,18592.02566187873,11289.098675134803
Baseline FY26,Greater China,NK-AP-ACG-4227,0.8612325665026233,14040.745268471093,9617.352519566151
Baseline FY26,EMEA,NK-AP-TJ-2829,0.8602059245681826,19702.142276529914,19274.5138929338
Baseline FY26,EMEA,NK-AP-ACG-2722,0.9128879474327031,12455.727960790799,3570.8311428482893
Baseline FY26,APLA,NK-AP-PDF-9097,0.9597057468494504,15181.754725315599,16052.867104851159
Baseline FY26,EMEA,NK-VF-3-3424,0.9022757505609121,18119.354071242233,12843.804736693217
Baseline FY26,APLA,NK-AP-ECT-3772,0.8506357470875991,6710.091257324986,666.4518010244617
Baseline FY26,EMEA,NK-JD-SL3-6158,0.8825384232491134,13332.706145181977,11727.014493971597
Baseline FY26,APLA,NK-VF-3-3448,0.8601149858418782,16412.703861216094,1346.715710082825
Baseline FY26,EMEA,NK-AP-SFJ-8003,0.8871427233211142,2474.3100382356283,18968.860504336168
