sku,product_name,category,channel,region,lifecycle_stage,week_start_date,baseline_forecast,ai_forecast,actual_sales,forecast_accuracy,inventory_on_hand,safety_stock,on_promo
NK-BZ-936,Blazer Mid '77,Footwear,Direct-to-Consumer,Greater China,New Launch,2026-03-22,39044.69519245123,35904.40718822055,37045.86257979065,0.9691880465973335,72464.71291721823,5556.879386968597,False
NK-RA-W414,Dri-FIT Running Shirt W,Apparel,Wholesale,North America,New Launch,2026-03-01,28289.24734325966,28631.886480460966,28814.333010204977,0.993668202221464,46166.11985994846,4322.149951530746,False
NK-AP-TJ354,Tech Fleece Joggers M,Apparel,Digital,Greater China,Growth,2026-03-08,33796.39334567552,33725.53925347605,37904.308032930814,0.8897547799626284,70147.97283170446,5685.646204939622,False
NK-IC-759,Sportswear Icon Clash,Apparel,Digital,North America,New Launch,2026-03-15,38943.36180476274,35589.299006000794,37826.55874494376,0.940854790571135,56638.723533963945,5673.983811741564,False
NK-CV-118,Court Vision Low,Footwear,Direct-to-Consumer,Greater China,Mature,2026-03-22,6977.8830038478245,7471.639073177214,6922.826881360944,0.9207242646361856,11486.458592508432,1038.4240322041414,False
NK-AM-984,Air Max 270,Footwear,Digital,APLA,Decline,2026-03-01,3419.0890147672044,3314.852791885101,3704.0345642575744,0.8949303075819218,2815.6091405604225,555.6051846386362,False
NK-SB-947,SB Dunk Low Pro,Footwear,Direct-to-Consumer,North America,New Launch,2026-03-08,2970.0639113590314,3068.2839701446255,3159.2898976526476,0.9711941827257956,4489.743432381175,473.89348464789714,False
NK-RA-M333,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,North America,Mature,2026-03-15,12336.225473324388,13182.53360344278,10803.90683062353,0.7798364230541988,14243.454959475037,1620.5860245935294,True
NK-AC-999,ACG Mountain Fly,Apparel,Digital,Greater China,Decline,2026-03-22,13792.297250629103,13790.92866041942,12205.521046917724,0.8701073385226711,23259.13288695026,1830.8281570376585,False
NK-CV-712,Court Vision Low,Footwear,Digital,EMEA,New Launch,2026-03-01,8919.698117166645,8766.115732219592,9257.803328680926,0.9468893884429288,15486.70072552043,1388.6704993021388,False
NK-BZ-357,Blazer Mid '77,Footwear,Wholesale,EMEA,New Launch,2026-03-08,4283.881935532088,4382.2587100084265,3888.89595916775,0.8731355232896846,2235.687224970681,583.3343938751625,False
NK-AP-TJ103,Tech Fleece Joggers M,Apparel,Digital,Greater China,New Launch,2026-03-15,21116.36785525714,21867.413290643868,18167.42041160188,0.7963391172101055,10965.096466574294,2725.113061740282,False
NK-AC-791,ACG Mountain Fly,Apparel,Direct-to-Consumer,APLA,Decline,2026-03-22,23205.509190882993,24973.980311952608,25242.154469803987,0.9893759402283913,19564.14111420853,3786.3231704705977,False
NK-IV-788,Invincible 3,Footwear,Digital,EMEA,Decline,2026-03-01,46451.52370404906,46720.79017429547,49496.51081362059,0.9439208826299472,96962.35728259152,7424.476622043088,False
NK-RA-W530,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,North America,Growth,2026-03-08,17906.207194248145,16651.01371853395,19332.738499653395,0.8612858296734567,28162.59697436965,2899.910774948009,False
NK-BZ-879,Blazer Mid '77,Footwear,Wholesale,APLA,Mature,2026-03-15,41775.20956081546,41973.54896076674,42490.64434991249,0.9878303707308498,41817.33910322506,6373.596652486873,False
NK-EC-485,Element Crew Top,Apparel,Wholesale,North America,Decline,2026-03-22,19037.616339542707,19183.89283502335,20190.30091029621,0.950153884296017,23499.37404874755,3028.5451365444314,False
NK-JD-880,Jordan Stay Loyal 3,Footwear,Direct-to-Consumer,Greater China,Growth,2026-03-01,29613.058882663943,31752.330958438928,28763.78433292356,0.8961003673604024,27716.827645777244,4314.567649938534,False
NK-EC-432,Element Crew Top,Apparel,Wholesale,EMEA,Decline,2026-03-08,39581.06066214081,38891.24321500071,39092.6388947962,0.9948482454628486,68454.47413240415,5863.895834219429,False
NK-BZ-743,Blazer Mid '77,Footwear,Digital,Greater China,Growth,2026-03-15,5659.185246923581,5697.362330692567,6440.6759973445605,0.8845907375315176,4139.92682174716,966.1013996016841,False
NK-RA-W164,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,Growth,2026-03-22,10482.590792520557,11108.550041752724,10248.132257630114,0.9160415027350962,5803.994309117023,1537.219838644517,False
NK-SB-591,SB Dunk Low Pro,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-01,27911.275075478366,27599.73927286073,27007.050971113964,0.9780543124689663,36006.97904763965,4051.057645667094,False
NK-MT-256,Metcon 9 Amp,Footwear,Direct-to-Consumer,APLA,Growth,2026-03-08,43018.928788704536,46468.59662069919,44923.61476868113,0.9656086924444212,88739.26830896015,6738.542215302169,False
NK-SB-560,SB Dunk Low Pro,Footwear,Wholesale,Greater China,Growth,2026-03-15,41210.384891514535,44935.83178669091,39124.940950083816,0.8514786042994744,69665.36779314018,5868.741142512572,False
NK-IC-708,Sportswear Icon Clash,Apparel,Direct-to-Consumer,Greater China,Decline,2026-03-22,43986.18299189597,42983.85815871337,38536.820691195535,0.8846028969760382,69723.62362740043,5780.52310367933,True
NK-RA-M970,Dri-FIT Running Shirt M,Apparel,Wholesale,North America,Growth,2026-03-01,19950.325274943596,20576.155333624734,21591.7728772321,0.9529627534810583,42659.38958106615,3238.7659315848146,False
NK-CV-646,Court Vision Low,Footwear,Direct-to-Consumer,North America,Growth,2026-03-08,22501.19148391211,23110.37543735187,24228.797411013107,0.9538391462568893,39656.16846936163,3634.319611651966,True
NK-CV-758,Court Vision Low,Footwear,Wholesale,North America,Decline,2026-03-15,31867.667872307826,32839.56293661473,34901.4535486625,0.9409225002857571,44507.60518599751,5235.218032299375,True
NK-MT-543,Metcon 9 Amp,Footwear,Wholesale,Greater China,Mature,2026-03-22,34714.043117719484,33695.271607100156,34273.76702616341,0.9831213353751966,33351.532370081935,5141.065053924512,False
NK-IC-146,Sportswear Icon Clash,Apparel,Direct-to-Consumer,EMEA,Growth,2026-03-01,46851.00236668906,50491.29237256256,53797.02305865409,0.9385517915649841,79750.73847187284,8069.553458798114,False
NK-EC-419,Element Crew Top,Apparel,Wholesale,Greater China,Mature,2026-03-08,8018.132767987583,7797.962884344737,9195.493142051038,0.8480200859141107,13260.428560742968,1379.3239713076557,False
NK-EC-568,Element Crew Top,Apparel,Direct-to-Consumer,EMEA,New Launch,2026-03-15,47251.46067890902,44173.25890968169,50896.57591837526,0.8679023708888393,25949.33276839958,7634.486387756288,False
NK-RA-M516,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-22,9948.037581470078,9735.282411482238,11392.49149348382,0.8545349730610325,7632.006802753872,1708.873724022573,False
NK-JD-812,Jordan Stay Loyal 3,Footwear,Digital,Greater China,Decline,2026-03-01,29954.089599169612,29531.32607031119,32782.82722266494,0.90081693899464,27201.891717934737,4917.424083399741,False
NK-AC-428,ACG Mountain Fly,Apparel,Wholesale,Greater China,New Launch,2026-03-08,8903.952916326072,9080.712809422881,10222.369290869388,0.888317820559835,19431.811129394988,1533.3553936304081,False
NK-JD-152,Jordan Stay Loyal 3,Footwear,Direct-to-Consumer,EMEA,New Launch,2026-03-15,48240.91558864027,51071.51177808102,41307.00226513851,0.763611277084046,56566.34281699837,6196.050339770776,False
NK-AM-355,Air Max 270,Footwear,Wholesale,APLA,Mature,2026-03-22,10505.993173410054,10105.32541535899,11807.427287828868,0.8558448143716786,22144.19269717977,1771.1140931743303,False
NK-BZ-504,Blazer Mid '77,Footwear,Digital,North America,Growth,2026-03-01,7855.996233660149,8149.3360749976655,8382.377552613472,0.9721986421927334,16680.193170108534,1257.3566328920208,False
NK-AM-402,Air Max 270,Footwear,Wholesale,EMEA,Mature,2026-03-08,43896.62903984663,43243.29072787923,40959.68861156339,0.9442475713628556,79255.23642755547,6143.953291734509,False
NK-IC-569,Sportswear Icon Clash,Apparel,Wholesale,North America,New Launch,2026-03-15,12194.074695378235,13087.422496010944,12639.269859423457,0.9645428381882868,18284.63591601562,1895.8904789135186,False
NK-AM-132,Air Max 270,Footwear,Digital,Greater China,New Launch,2026-03-22,21359.569793724877,23126.230841491066,18927.13825159187,0.7781443483910713,21597.832199621243,2839.0707377387803,False
NK-AM-593,Air Max 270,Footwear,Wholesale,North America,Mature,2026-03-01,35133.393889187544,32726.195187361736,39363.29233801683,0.8313886680600386,63643.5381406885,5904.4938507025245,False
NK-EC-386,Element Crew Top,Apparel,Wholesale,EMEA,Growth,2026-03-08,41995.27704724071,38566.144763010394,45132.28317864925,0.854513488944315,73689.13973045266,6769.8424767973875,False
NK-SB-728,SB Dunk Low Pro,Footwear,Digital,Greater China,Mature,2026-03-15,10643.68822832272,10784.592887937939,10489.39146864296,0.9718571453665872,12368.860992812073,1573.408720296444,False
NK-EC-721,Element Crew Top,Apparel,Digital,Greater China,Growth,2026-03-22,47914.17656303702,52259.679027136524,45721.93665570599,0.8570108169157213,39178.36739078812,6858.290498355898,True
NK-IV-135,Invincible 3,Footwear,Wholesale,North America,New Launch,2026-03-01,4593.570617055511,4211.215675269895,5209.873387252732,0.8083143988822636,8876.48367231414,781.4810080879098,True
NK-RT-872,React Phantom Run 3,Footwear,Direct-to-Consumer,APLA,New Launch,2026-03-08,44831.96063947686,49117.25554775933,47302.826220728486,0.9616422638561976,92025.65568297324,7095.423933109273,False
NK-AC-236,ACG Mountain Fly,Apparel,Direct-to-Consumer,EMEA,Growth,2026-03-15,19685.91453268481,20935.821775806508,17030.470464680962,0.7706844729143127,13630.661452178147,2554.5705697021444,False
NK-AC-960,ACG Mountain Fly,Apparel,Wholesale,APLA,Mature,2026-03-22,15074.010908780881,13622.247597131332,13342.04576728015,0.9789985857687322,14254.840023303486,2001.3068650920222,False
NK-ZP-297,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,North America,Decline,2026-03-01,37840.652574372696,37135.979696876806,38303.582296852546,0.9695171435682745,42961.50465638061,5745.537344527882,False
NK-ZP-451,Air Zoom Pegasus 40,Footwear,Digital,APLA,Mature,2026-03-08,3819.2242038347913,4001.5956555613534,3466.8614729601636,0.8457584224890851,1918.7481151267684,520.0292209440245,False
NK-BK-718,LeBron XXI,Footwear,Digital,EMEA,Decline,2026-03-15,14918.50783643793,15719.435060897345,16477.64019136687,0.9539858182565019,30101.57022098011,2471.6460287050304,True
NK-AM-203,Air Max 270,Footwear,Direct-to-Consumer,Greater China,Mature,2026-03-22,41514.84404327504,39042.056542843726,43954.5038394011,0.8882379081218561,86027.350521865,6593.175575910164,False
NK-VF-821,Vaporfly 3,Footwear,Wholesale,North America,Decline,2026-03-01,37166.26593914753,36684.018898012706,34326.70264190993,0.9313270406221685,39430.84481974929,5149.005396286489,False
NK-AC-759,ACG Mountain Fly,Apparel,Wholesale,EMEA,Growth,2026-03-08,45517.5703139386,42599.07303659672,42248.38903940747,0.991699470555856,81612.31710476746,6337.25835591112,False
NK-RA-M111,Dri-FIT Running Shirt M,Apparel,Wholesale,Greater China,Growth,2026-03-15,41910.64583002786,45354.94726176806,37856.123793230596,0.8019125383915192,71098.52879196199,5678.418568984589,False
NK-CV-974,Court Vision Low,Footwear,Wholesale,APLA,Growth,2026-03-22,25741.622103538768,23740.154018281784,25354.68223553974,0.9363222854753483,24876.27585030596,3803.202335330961,False
NK-RA-M798,Dri-FIT Running Shirt M,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-01,45220.02923428156,44441.98497117752,49315.57936049364,0.9011753597440179,95530.11994179034,7397.336904074045,False
NK-RA-M938,Dri-FIT Running Shirt M,Apparel,Wholesale,APLA,Growth,2026-03-08,35233.27430009117,35012.370104129615,37611.51960112855,0.9308948554973847,61787.00349928346,5641.727940169282,False
NK-AP-TJ327,Tech Fleece Joggers M,Apparel,Wholesale,EMEA,Mature,2026-03-15,17734.871146588688,18029.192690943855,19511.691093559035,0.9240199941918635,21874.94962441216,2926.7536640338553,False
NK-RT-819,React Phantom Run 3,Footwear,Wholesale,North America,New Launch,2026-03-22,46782.870671915036,48535.925821755794,50837.73258193554,0.9547224739720658,33477.57994660001,7625.6598872903305,False
NK-BK-571,LeBron XXI,Footwear,Digital,North America,Mature,2026-03-01,49514.22152176968,52046.112659963575,45848.250036745194,0.8648179021390983,59847.106523866554,6877.237505511779,False
NK-BK-512,LeBron XXI,Footwear,Direct-to-Consumer,North America,Growth,2026-03-08,14937.482956761793,16281.129036913542,16351.233973823813,0.9957125598580205,24235.432402326463,2452.685096073572,False
NK-IC-134,Sportswear Icon Clash,Apparel,Digital,Greater China,Growth,2026-03-15,14770.713533952287,14625.889165238894,16076.548945480792,0.9097654735999988,14897.380961877414,2411.4823418221185,False
NK-AM-510,Air Max 270,Footwear,Digital,Greater China,Mature,2026-03-22,47200.27314556793,50686.21710434154,46732.52277605207,0.9153973701091198,61813.10296788194,7009.878416407811,False
NK-JD-546,Jordan Stay Loyal 3,Footwear,Digital,Greater China,Growth,2026-03-01,34023.2897852292,35985.484919959476,31934.216156911527,0.8731370532740904,47928.110850431076,4790.132423536729,True
NK-RA-W705,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,North America,Decline,2026-03-08,30318.19076651693,32067.241489794156,26096.946737345428,0.7712263119307717,20285.09729496971,3914.542010601814,False
NK-RA-W964,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,North America,Decline,2026-03-15,25565.855827652933,26021.732196727648,28743.010174665593,0.9053238348592831,23009.969981028793,4311.451526199839,False
NK-AC-120,ACG Mountain Fly,Apparel,Digital,EMEA,Growth,2026-03-22,49322.46138220251,47174.22936863915,54245.17718440726,0.8696483598582355,38281.78952440536,8136.776577661089,True
NK-IV-957,Invincible 3,Footwear,Direct-to-Consumer,EMEA,Growth,2026-03-01,33507.581364919664,35566.61049641044,37314.507330622786,0.9531577137351641,73356.51666833376,5597.176099593417,False
NK-CV-929,Court Vision Low,Footwear,Wholesale,Greater China,New Launch,2026-03-08,9328.778930413406,10014.369602567174,8943.71044527981,0.8802891524901254,16008.18257205745,1341.5565667919716,True
NK-MT-671,Metcon 9 Amp,Footwear,Direct-to-Consumer,APLA,Growth,2026-03-15,35477.119879616075,34491.946362138675,30448.019033949182,0.8671858644176306,33343.446368471836,4567.202855092377,False
NK-ZP-808,Air Zoom Pegasus 40,Footwear,Wholesale,EMEA,New Launch,2026-03-22,8855.101221785564,8515.897359947901,9476.191071389161,0.8986624790269784,18127.399778781357,1421.428660708374,False
NK-AP-TJ371,Tech Fleece Joggers M,Apparel,Wholesale,North America,Growth,2026-03-01,28308.2951150395,30981.61897490225,29184.21581508953,0.938411805504694,36617.004102373234,4377.63237226343,False
NK-BK-872,LeBron XXI,Footwear,Wholesale,APLA,New Launch,2026-03-08,40983.46185733233,41511.09079014501,40717.59833874386,0.9805122972921976,51711.28344595511,6107.639750811579,False
NK-AP-TJ687,Tech Fleece Joggers M,Apparel,Direct-to-Consumer,North America,New Launch,2026-03-15,30522.859277360476,30735.121469460802,27664.011431586594,0.8889853683921041,24904.381760311106,4149.601714737989,True
NK-RA-M510,Dri-FIT Running Shirt M,Apparel,Digital,APLA,Mature,2026-03-22,45253.138609705566,44526.94923195438,40216.704949873965,0.892824529323009,47499.5738114567,6032.505742481095,False
NK-BK-107,LeBron XXI,Footwear,Direct-to-Consumer,North America,New Launch,2026-03-01,39711.1034020877,40839.25438501036,37914.465383808674,0.9228582291324958,51927.95099398802,5687.169807571301,False
NK-SB-688,SB Dunk Low Pro,Footwear,Direct-to-Consumer,North America,New Launch,2026-03-08,42348.06266709938,39083.63304362268,47061.06343576516,0.8304876726164279,30521.721513830085,7059.159515364773,False
NK-RA-W770,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,APLA,Mature,2026-03-15,35039.52128592992,38181.58345785335,34394.41125813892,0.8898898960272724,17831.21837127275,5159.161688720837,False
NK-ZP-718,Air Zoom Pegasus 40,Footwear,Wholesale,APLA,Decline,2026-03-22,4962.882347137858,4603.543758670158,5012.4186519454925,0.9184276251313055,7846.217383686712,751.8627977918238,False
NK-SB-270,SB Dunk Low Pro,Footwear,Digital,North America,Decline,2026-03-01,26650.118642619414,26324.480592703316,24225.565307833473,0.9133594919995057,47914.77066045955,3633.834796175021,False
NK-RA-W539,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-08,8927.88659125477,9188.368455723636,7655.685596131066,0.799798092496492,12541.167480554217,1148.3528394196599,False
NK-RA-M516,Dri-FIT Running Shirt M,Apparel,Digital,Greater China,Decline,2026-03-15,13888.84975823237,15240.189051470117,12902.210913250157,0.818792441548221,13726.808021760598,1935.3316369875236,True
NK-BZ-250,Blazer Mid '77,Footwear,Wholesale,Greater China,Mature,2026-03-22,7025.237116285388,6891.726741398442,7160.554269480028,0.9624571621183863,7835.28905523278,1074.0831404220041,True
NK-BK-442,LeBron XXI,Footwear,Direct-to-Consumer,EMEA,Mature,2026-03-01,12949.49760297583,12963.124086463067,11955.395563462223,0.9157093115278729,16876.53053537362,1793.3093345193336,False
NK-IC-404,Sportswear Icon Clash,Apparel,Digital,North America,New Launch,2026-03-08,2041.2083997643124,2190.058416386619,1954.3827510263425,0.87941171439601,1741.6759077961606,293.1574126539514,False
NK-ZP-269,Air Zoom Pegasus 40,Footwear,Direct-to-Consumer,EMEA,Growth,2026-03-15,36898.14422931088,39426.4925368685,34044.625352824114,0.8419172739230059,41927.150921303866,5106.693802923617,False
NK-EC-123,Element Crew Top,Apparel,Wholesale,Greater China,Mature,2026-03-22,3057.8200643997156,3095.5574950739647,2953.093800086315,0.951757815825733,4731.190539174506,442.9640700129472,False
NK-AM-661,Air Max 270,Footwear,Wholesale,North America,Mature,2026-03-01,2709.450458446199,2976.3969527176346,3023.1445039184005,0.9845367791251213,2824.7584626071593,453.47167558776005,True
NK-RA-W922,Dri-FIT Running Shirt W,Apparel,Direct-to-Consumer,EMEA,Decline,2026-03-08,9687.31124567493,9712.17322875739,10897.064614724633,0.8912650857951084,18646.876390717607,1634.559692208695,False
